$
3438
$
1,0.000,31.135,7.827
2,0.000,31.135,10.922
3,0.151,31.135,7.838
4,0.151,31.135,10.911
5,0.301,31.135,7.860
6,0.301,31.135,10.888
7,0.449,31.135,7.894
8,0.449,31.135,10.855
9,0.590,31.135,7.949
10,0.590,31.135,10.800
11,0.728,31.135,8.012
12,0.728,31.135,10.736
13,0.858,31.135,8.090
14,0.858,31.135,10.658
15,0.979,31.135,8.182
16,0.979,31.135,10.567
17,1.094,31.135,8.280
18,1.094,31.135,10.469
19,1.192,31.135,8.396
20,1.192,31.135,10.353
21,1.284,31.135,8.516
22,1.284,31.135,10.232
23,1.362,31.135,8.646
24,1.362,31.135,10.102
25,1.425,31.135,8.784
26,1.425,31.135,9.965
27,1.481,31.135,8.925
28,1.481,31.135,9.823
29,1.514,31.135,9.073
30,1.514,31.135,9.675
31,1.537,31.135,9.223
32,1.537,31.135,9.526
33,1.548,31.135,9.374
34,0.000,31.378,7.827
35,0.000,31.378,10.922
36,0.152,31.378,7.836
37,0.152,31.378,10.913
38,0.302,31.378,7.858
39,0.302,31.378,10.891
40,0.449,31.378,7.894
41,0.449,31.378,10.855
42,0.591,31.378,7.946
43,0.591,31.378,10.802
44,0.729,31.378,8.011
45,0.729,31.378,10.738
46,0.859,31.378,8.089
47,0.859,31.378,10.660
48,0.980,31.378,8.180
49,0.980,31.378,10.569
50,1.094,31.378,8.280
51,1.094,31.378,10.469
52,1.195,31.378,8.394
53,1.195,31.378,10.355
54,1.286,31.378,8.515
55,1.286,31.378,10.233
56,1.364,31.378,8.645
57,1.364,31.378,10.103
58,1.428,31.378,8.783
59,1.428,31.378,9.966
60,1.481,31.378,8.925
61,1.481,31.378,9.823
62,1.516,31.378,9.073
63,1.516,31.378,9.676
64,1.539,31.378,9.223
65,1.539,31.378,9.526
66,1.548,31.378,9.374
67,0.000,31.552,7.827
68,0.000,31.552,10.922
69,0.152,31.552,7.834
70,0.152,31.552,10.914
71,0.302,31.552,7.856
72,0.302,31.552,10.892
73,0.449,31.552,7.893
74,0.449,31.552,10.855
75,0.592,31.552,7.944
76,0.592,31.552,10.804
77,0.730,31.552,8.009
78,0.730,31.552,10.739
79,0.860,31.552,8.087
80,0.860,31.552,10.661
81,0.982,31.552,8.178
82,0.982,31.552,10.571
83,1.094,31.552,8.280
84,1.094,31.552,10.469
85,1.196,31.552,8.393
86,1.196,31.552,10.356
87,1.287,31.552,8.515
88,1.287,31.552,10.234
89,1.365,31.552,8.645
90,1.365,31.552,10.104
91,1.430,31.552,8.782
92,1.430,31.552,9.966
93,1.481,31.552,8.925
94,1.481,31.552,9.823
95,1.518,31.552,9.072
96,1.518,31.552,9.676
97,1.540,31.552,9.223
98,1.540,31.552,9.526
99,1.548,31.552,9.374
100,0.000,31.706,7.816
101,0.000,31.706,10.932
102,0.153,31.706,7.824
103,0.153,31.706,10.925
104,0.304,31.706,7.846
105,0.304,31.706,10.902
106,0.452,31.706,7.883
107,0.452,31.706,10.865
108,0.596,31.706,7.935
109,0.596,31.706,10.814
110,0.734,31.706,8.000
111,0.734,31.706,10.748
112,0.865,31.706,8.079
113,0.865,31.706,10.670
114,0.988,31.706,8.170
115,0.988,31.706,10.579
116,1.102,31.706,8.273
117,1.102,31.706,10.476
118,1.204,31.706,8.386
119,1.204,31.706,10.363
120,1.295,31.706,8.509
121,1.295,31.706,10.240
122,1.374,31.706,8.640
123,1.374,31.706,10.109
124,1.439,31.706,8.778
125,1.439,31.706,9.970
126,1.491,31.706,8.922
127,1.491,31.706,9.826
128,1.528,31.706,9.070
129,1.528,31.706,9.678
130,1.550,31.706,9.222
131,1.550,31.706,9.527
132,1.558,31.706,9.374
133,0.000,31.816,7.809
134,0.000,31.816,10.940
135,0.153,31.816,7.817
136,0.153,31.816,10.932
137,0.305,31.816,7.839
138,0.305,31.816,10.910
139,0.454,31.816,7.876
140,0.454,31.816,10.872
141,0.599,31.816,7.928
142,0.599,31.816,10.820
143,0.738,31.816,7.994
144,0.738,31.816,10.755
145,0.870,31.816,8.073
146,0.870,31.816,10.676
147,0.993,31.816,8.164
148,0.993,31.816,10.584
149,1.107,31.816,8.267
150,1.107,31.816,10.481
151,1.210,31.816,8.381
152,1.210,31.816,10.367
153,1.302,31.816,8.505
154,1.302,31.816,10.244
155,1.380,31.816,8.636
156,1.380,31.816,10.112
157,1.446,31.816,8.775
158,1.446,31.816,9.973
159,1.498,31.816,8.920
160,1.498,31.816,9.829
161,1.535,31.816,9.069
162,1.535,31.816,9.680
163,1.558,31.816,9.221
164,1.558,31.816,9.528
165,1.565,31.816,9.374
166,0.000,31.896,7.804
167,0.000,31.896,10.945
168,0.154,31.896,7.811
169,0.154,31.896,10.937
170,0.306,31.896,7.834
171,0.306,31.896,10.915
172,0.456,31.896,7.871
173,0.456,31.896,10.877
174,0.601,31.896,7.923
175,0.601,31.896,10.825
176,0.740,31.896,7.989
177,0.740,31.896,10.760
178,0.873,31.896,8.068
179,0.873,31.896,10.680
180,0.996,31.896,8.160
181,0.996,31.896,10.589
182,1.111,31.896,8.264
183,1.111,31.896,10.485
184,1.214,31.896,8.378
185,1.214,31.896,10.371
186,1.306,31.896,8.502
187,1.306,31.896,10.247
188,1.385,31.896,8.634
189,1.385,31.896,10.115
190,1.451,31.896,8.773
191,1.451,31.896,9.975
192,1.503,31.896,8.918
193,1.503,31.896,9.830
194,1.541,31.896,9.068
195,1.541,31.896,9.681
196,1.563,31.896,9.220
197,1.563,31.896,9.528
198,1.571,31.896,9.374
199,0.000,31.955,7.800
200,0.000,31.955,10.949
201,0.154,31.955,7.807
202,0.154,31.955,10.941
203,0.307,31.955,7.830
204,0.307,31.955,10.919
205,0.457,31.955,7.867
206,0.457,31.955,10.881
207,0.603,31.955,7.919
208,0.603,31.955,10.829
209,0.742,31.955,7.986
210,0.742,31.955,10.763
211,0.875,31.955,8.065
212,0.875,31.955,10.684
213,0.999,31.955,8.157
214,0.999,31.955,10.592
215,1.113,31.955,8.261
216,1.113,31.955,10.488
217,1.217,31.955,8.375
218,1.217,31.955,10.373
219,1.309,31.955,8.499
220,1.309,31.955,10.249
221,1.389,31.955,8.632
222,1.389,31.955,10.117
223,1.455,31.955,8.772
224,1.455,31.955,9.977
225,1.507,31.955,8.917
226,1.507,31.955,9.831
227,1.544,31.955,9.067
228,1.544,31.955,9.682
229,1.567,31.955,9.220
230,1.567,31.955,9.529
231,1.575,31.955,9.374
232,0.000,31.999,7.797
233,0.000,31.999,10.952
234,0.155,31.999,7.804
235,0.155,31.999,10.944
236,0.308,31.999,7.827
237,0.308,31.999,10.922
238,0.458,31.999,7.865
239,0.458,31.999,10.884
240,0.604,31.999,7.917
241,0.604,31.999,10.832
242,0.744,31.999,7.983
243,0.744,31.999,10.766
244,0.876,31.999,8.063
245,0.876,31.999,10.686
246,1.001,31.999,8.155
247,1.001,31.999,10.594
248,1.116,31.999,8.259
249,1.116,31.999,10.490
250,1.219,31.999,8.373
251,1.219,31.999,10.375
252,1.312,31.999,8.498
253,1.312,31.999,10.251
254,1.391,31.999,8.631
255,1.391,31.999,10.118
256,1.458,31.999,8.771
257,1.458,31.999,9.978
258,1.510,31.999,8.916
259,1.510,31.999,9.832
260,1.547,31.999,9.067
261,1.547,31.999,9.682
262,1.570,31.999,9.220
263,1.570,31.999,9.529
264,1.578,31.999,9.374
265,0.000,32.031,7.795
266,0.000,32.031,10.954
267,0.155,32.031,7.802
268,0.155,32.031,10.946
269,0.308,32.031,7.825
270,0.308,32.031,10.924
271,0.459,32.031,7.863
272,0.459,32.031,10.886
273,0.605,32.031,7.915
274,0.605,32.031,10.834
275,0.745,32.031,7.981
276,0.745,32.031,10.768
277,0.878,32.031,8.061
278,0.878,32.031,10.688
279,1.002,32.031,8.153
280,1.002,32.031,10.596
281,1.117,32.031,8.257
282,1.117,32.031,10.491
283,1.221,32.031,8.372
284,1.221,32.031,10.377
285,1.314,32.031,8.497
286,1.314,32.031,10.252
287,1.393,32.031,8.630
288,1.393,32.031,10.119
289,1.460,32.031,8.770
290,1.460,32.031,9.979
291,1.512,32.031,8.916
292,1.512,32.031,9.833
293,1.549,32.031,9.066
294,1.549,32.031,9.683
295,1.572,32.031,9.219
296,1.572,32.031,9.529
297,1.580,32.031,9.374
298,0.000,32.055,7.793
299,0.000,32.055,10.956
300,0.155,32.055,7.801
301,0.155,32.055,10.948
302,0.309,32.055,7.823
303,0.309,32.055,10.925
304,0.459,32.055,7.861
305,0.459,32.055,10.888
306,0.605,32.055,7.913
307,0.605,32.055,10.835
308,0.745,32.055,7.980
309,0.745,32.055,10.769
310,0.879,32.055,8.059
311,0.879,32.055,10.689
312,1.003,32.055,8.152
313,1.003,32.055,10.597
314,1.118,32.055,8.256
315,1.118,32.055,10.493
316,1.222,32.055,8.371
317,1.222,32.055,10.378
318,1.315,32.055,8.496
319,1.315,32.055,10.253
320,1.395,32.055,8.629
321,1.395,32.055,10.120
322,1.461,32.055,8.769
323,1.461,32.055,9.979
324,1.513,32.055,8.915
325,1.513,32.055,9.833
326,1.551,32.055,9.066
327,1.551,32.055,9.683
328,1.574,32.055,9.219
329,1.574,32.055,9.529
330,1.581,32.055,9.374
331,0.000,32.073,7.792
332,0.000,32.073,7.792
333,0.000,32.073,10.957
334,0.000,32.073,10.957
335,0.155,32.073,7.799
336,0.155,32.073,7.799
337,0.155,32.073,10.949
338,0.155,32.073,10.949
339,0.309,32.073,7.822
340,0.309,32.073,7.822
341,0.309,32.073,10.926
342,0.309,32.073,10.926
343,0.459,32.073,7.860
344,0.459,32.073,7.860
345,0.459,32.073,10.889
346,0.459,32.073,10.889
347,0.606,32.073,7.912
348,0.606,32.073,7.912
349,0.606,32.073,10.836
350,0.606,32.073,10.836
351,0.746,32.073,7.979
352,0.746,32.073,7.979
353,0.746,32.073,10.770
354,0.746,32.073,10.770
355,0.879,32.073,8.058
356,0.879,32.073,8.058
357,0.879,32.073,10.690
358,0.879,32.073,10.690
359,1.004,32.073,8.151
360,1.004,32.073,8.151
361,1.004,32.073,10.598
362,1.004,32.073,10.598
363,1.119,32.073,8.255
364,1.119,32.073,8.255
365,1.119,32.073,10.493
366,1.119,32.073,10.493
367,1.223,32.073,8.370
368,1.223,32.073,8.370
369,1.223,32.073,10.378
370,1.223,32.073,10.378
371,1.316,32.073,8.495
372,1.316,32.073,8.495
373,1.316,32.073,10.254
374,1.316,32.073,10.254
375,1.396,32.073,8.628
376,1.396,32.073,8.628
377,1.396,32.073,10.120
378,1.396,32.073,10.120
379,1.462,32.073,8.769
380,1.462,32.073,8.769
381,1.462,32.073,9.980
382,1.462,32.073,9.980
383,1.514,32.073,8.915
384,1.514,32.073,8.915
385,1.514,32.073,9.834
386,1.514,32.073,9.834
387,1.552,32.073,9.066
388,1.552,32.073,9.066
389,1.552,32.073,9.683
390,1.552,32.073,9.683
391,1.575,32.073,9.219
392,1.575,32.073,9.219
393,1.575,32.073,9.529
394,1.575,32.073,9.529
395,1.583,32.073,9.374
396,1.583,32.073,9.374
397,0.000,32.094,7.792
398,0.000,32.094,10.957
399,0.155,32.094,7.799
400,0.155,32.094,10.949
401,0.309,32.094,7.822
402,0.309,32.094,10.927
403,0.459,32.094,7.860
404,0.459,32.094,10.889
405,0.606,32.094,7.912
406,0.606,32.094,10.837
407,0.746,32.094,7.978
408,0.746,32.094,10.770
409,0.879,32.094,8.058
410,0.879,32.094,10.690
411,1.004,32.094,8.151
412,1.004,32.094,10.598
413,1.119,32.094,8.255
414,1.119,32.094,10.494
415,1.223,32.094,8.370
416,1.223,32.094,10.378
417,1.316,32.094,8.495
418,1.316,32.094,10.254
419,1.396,32.094,8.628
420,1.396,32.094,10.120
421,1.462,32.094,8.769
422,1.462,32.094,9.980
423,1.515,32.094,8.915
424,1.515,32.094,9.834
425,1.552,32.094,9.066
426,1.552,32.094,9.683
427,1.575,32.094,9.219
428,1.575,32.094,9.529
429,1.583,32.094,9.374
430,0.000,32.136,7.791
431,0.155,32.136,7.799
432,0.309,32.136,7.822
433,0.460,32.136,7.859
434,0.606,32.136,7.912
435,0.746,32.136,7.978
436,0.879,32.136,8.058
437,1.004,32.136,8.151
438,1.119,32.136,8.255
439,1.224,32.136,8.370
440,1.316,32.136,8.495
441,1.004,32.136,10.598
442,1.119,32.136,10.494
443,1.224,32.136,10.379
444,1.316,32.136,10.254
445,1.396,32.136,8.628
446,1.396,32.136,10.121
447,1.463,32.136,8.768
448,1.463,32.136,9.980
449,1.515,32.136,8.915
450,1.515,32.136,9.834
451,1.553,32.136,9.065
452,1.553,32.136,9.683
453,1.575,32.136,9.219
454,1.575,32.136,9.529
455,1.583,32.136,9.374
456,0.000,32.136,10.957
457,0.155,32.136,10.950
458,0.309,32.136,10.927
459,0.460,32.136,10.889
460,0.606,32.136,10.837
461,0.746,32.136,10.770
462,0.879,32.136,10.691
463,0.000,32.210,7.791
464,0.155,32.210,7.798
465,0.309,32.210,7.821
466,0.460,32.210,7.859
467,0.606,32.210,7.911
468,0.746,32.210,7.978
469,0.880,32.210,8.058
470,1.005,32.210,8.150
471,1.120,32.210,8.255
472,1.224,32.210,8.370
473,1.317,32.210,8.495
474,1.397,32.210,8.628
475,1.463,32.210,8.768
476,1.515,32.210,8.915
477,1.553,32.210,9.065
478,1.576,32.210,9.219
479,1.584,32.210,9.374
480,1.397,32.210,10.121
481,1.463,32.210,9.980
482,1.515,32.210,9.834
483,1.553,32.210,9.683
484,1.576,32.210,9.530
485,1.005,32.210,10.598
486,1.120,32.210,10.494
487,1.224,32.210,10.379
488,1.317,32.210,10.254
489,0.460,32.210,10.890
490,0.606,32.210,10.837
491,0.746,32.210,10.771
492,0.880,32.210,10.691
493,0.000,32.211,10.958
494,0.155,32.211,10.950
495,0.309,32.211,10.927
496,0.000,32.312,7.790
497,0.155,32.312,7.798
498,0.309,32.312,7.820
499,0.460,32.312,7.858
500,0.606,32.312,7.911
501,0.747,32.312,7.977
502,0.880,32.312,8.057
503,1.005,32.312,8.150
504,1.120,32.312,8.254
505,1.225,32.312,8.369
506,1.317,32.312,8.494
507,1.397,32.312,8.627
508,1.464,32.312,8.768
509,1.516,32.312,8.914
510,1.554,32.312,9.065
511,1.577,32.312,9.219
512,1.554,32.312,9.683
513,1.577,32.312,9.530
514,1.584,32.312,9.374
515,1.397,32.312,10.121
516,1.464,32.312,9.981
517,1.516,32.312,9.834
518,1.225,32.312,10.379
519,1.317,32.312,10.254
520,1.005,32.312,10.599
521,1.120,32.312,10.495
522,0.606,32.313,10.838
523,0.747,32.313,10.772
524,0.880,32.313,10.692
525,0.155,32.313,10.951
526,0.309,32.313,10.928
527,0.460,32.313,10.890
528,0.000,32.313,10.959
529,0.000,32.412,7.789
530,0.155,32.412,7.797
531,0.309,32.413,7.820
532,0.460,32.413,7.858
533,0.607,32.413,7.910
534,0.747,32.413,7.976
535,0.881,32.413,8.056
536,1.006,32.413,8.149
537,1.121,32.413,8.254
538,1.225,32.413,8.369
539,1.318,32.413,8.494
540,1.398,32.413,8.627
541,1.464,32.413,8.768
542,1.517,32.413,8.914
543,1.555,32.413,9.065
544,1.577,32.413,9.219
545,1.585,32.413,9.374
546,1.517,32.413,9.834
547,1.555,32.413,9.684
548,1.577,32.413,9.530
549,1.318,32.413,10.255
550,1.398,32.413,10.121
551,1.464,32.413,9.981
552,1.121,32.413,10.495
553,1.225,32.413,10.380
554,0.747,32.413,10.772
555,0.881,32.413,10.692
556,1.006,32.413,10.600
557,0.460,32.413,10.891
558,0.607,32.413,10.839
559,0.000,32.413,10.959
560,0.155,32.413,10.952
561,0.309,32.413,10.929
562,0.000,32.485,7.789
563,0.155,32.485,7.796
564,0.309,32.485,7.819
565,0.460,32.485,7.857
566,0.607,32.485,7.909
567,0.747,32.485,7.976
568,0.881,32.485,8.056
569,1.006,32.485,8.149
570,1.121,32.485,8.253
571,1.226,32.485,8.368
572,1.318,32.485,8.494
573,1.398,32.485,8.627
574,1.465,32.485,8.768
575,1.517,32.485,8.914
576,1.555,32.485,9.065
577,1.517,32.485,9.834
578,1.555,32.485,9.684
579,1.578,32.485,9.219
580,1.578,32.485,9.530
581,1.586,32.485,9.374
582,1.121,32.485,10.495
583,1.226,32.485,10.380
584,1.318,32.485,10.255
585,1.398,32.485,10.122
586,1.465,32.485,9.981
587,0.460,32.485,10.892
588,0.607,32.485,10.839
589,0.747,32.485,10.773
590,0.881,32.485,10.693
591,1.006,32.485,10.600
592,0.000,32.485,10.960
593,0.155,32.485,10.952
594,0.309,32.485,10.929
595,0.000,32.525,7.789
596,0.000,32.525,10.960
597,0.155,32.525,7.796
598,0.155,32.525,10.952
599,0.309,32.525,7.819
600,0.309,32.525,10.930
601,0.460,32.525,7.857
602,0.460,32.525,10.892
603,0.607,32.525,7.909
604,0.607,32.525,10.839
605,0.748,32.525,7.976
606,0.748,32.525,10.773
607,0.881,32.525,8.056
608,0.881,32.525,10.693
609,1.006,32.525,8.149
610,1.006,32.525,10.600
611,1.121,32.525,8.253
612,1.121,32.525,10.496
613,1.226,32.525,8.368
614,1.226,32.525,10.380
615,1.319,32.525,8.493
616,1.319,32.525,10.255
617,1.399,32.525,8.627
618,1.399,32.525,10.122
619,1.465,32.525,8.768
620,1.465,32.525,9.981
621,1.518,32.525,8.914
622,1.518,32.525,9.835
623,1.555,32.525,9.065
624,1.555,32.525,9.684
625,1.578,32.525,9.219
626,1.578,32.525,9.530
627,1.586,32.525,9.374
628,0.000,32.561,7.798
629,0.155,32.561,7.805
630,0.308,32.561,7.828
631,0.458,32.561,7.866
632,0.604,32.561,7.918
633,0.744,32.561,7.984
634,0.877,32.561,8.064
635,1.001,32.561,8.156
636,1.116,32.561,8.260
637,1.220,32.561,8.375
638,1.312,32.561,8.499
639,1.392,32.561,8.632
640,1.458,32.561,8.772
641,1.511,32.561,8.918
642,0.155,32.561,10.947
643,0.308,32.561,10.924
644,0.458,32.561,10.886
645,0.604,32.561,10.834
646,0.744,32.561,10.768
647,0.877,32.561,10.688
648,1.001,32.561,10.596
649,1.116,32.561,10.492
650,1.220,32.561,10.377
651,1.312,32.561,10.253
652,1.392,32.561,10.120
653,1.458,32.561,9.980
654,1.511,32.561,9.834
655,1.548,32.561,9.068
656,1.548,32.561,9.684
657,1.571,32.561,9.221
658,1.571,32.561,9.531
659,1.578,32.561,9.376
660,0.000,32.561,10.954
661,0.000,32.610,7.810
662,0.154,32.610,7.817
663,0.306,32.610,7.840
664,0.455,32.610,7.877
665,0.600,32.610,7.929
666,0.739,32.610,7.995
667,0.871,32.610,8.074
668,0.995,32.610,8.166
669,1.109,32.610,8.269
670,1.212,32.610,8.383
671,1.304,32.610,8.507
672,1.383,32.610,8.639
673,1.449,32.610,8.778
674,1.501,32.610,8.923
675,1.501,32.610,9.834
676,1.538,32.610,9.072
677,1.538,32.610,9.684
678,1.561,32.610,9.225
679,1.561,32.610,9.532
680,1.568,32.610,9.378
681,0.739,32.610,10.762
682,0.871,32.610,10.683
683,0.995,32.610,10.591
684,1.109,32.610,10.487
685,1.212,32.610,10.373
686,1.304,32.610,10.250
687,1.383,32.610,10.118
688,1.449,32.610,9.979
689,0.000,32.610,10.947
690,0.154,32.610,10.939
691,0.306,32.610,10.917
692,0.455,32.610,10.879
693,0.600,32.610,10.827
694,0.000,32.672,7.826
695,0.152,32.672,7.833
696,0.304,32.672,7.856
697,0.452,32.672,7.893
698,0.595,32.672,7.944
699,0.733,32.672,8.009
700,0.864,32.672,8.088
701,0.987,32.672,8.179
702,1.100,32.672,8.281
703,1.203,32.672,8.395
704,1.293,32.673,8.517
705,1.372,32.673,8.648
706,1.437,32.673,8.786
707,1.489,32.673,8.930
708,1.526,32.673,9.078
709,1.526,32.673,9.685
710,1.548,32.673,9.229
